Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
454,GENERAL,gwflow.wetland,gwflow,dum1,dum1,delimited,1,2,gwflow_wetland,dum1,Dum1 parameter,no,none,real,0,999,0,yes
455,GENERAL,gwflow.wetland,gwflow,wet_thick,wet_thick,delimited,2,2,gwflow_wetland,wet_thick,Wet Thick parameter,no,none,real,0,999,0,yes
745,GENERAL,pest.com,pest,titldum,titldum,delimited,1,1,pest_com,titldum,Title line (dummy),no,none,string,0,999,0,yes
746,GENERAL,pest.com,pest,header,header,delimited,2,1,pest_com,header,Header line,no,none,string,0,999,default,yes
747,GENERAL,pest.com,pest,ipestcom_db,ipestcom_db,delimited,3,1,pest_com,ipestcom_db,Ipestcom Db parameter,no,none,real,0,999,0,yes
748,GENERAL,pest.com,pest,k,k,delimited,1,4,pest_com,k,K parameter,no,none,real,0,999,0,yes
749,GENERAL,pest.com,pest,name,name,delimited,2,4,pest_com,name,Name or identifier,no,none,string,0,999,default,yes
750,GENERAL,pest.com,pest,typ,typ,delimited,3,4,pest_com,typ,Typ parameter,no,none,real,0,999,0,yes
751,GENERAL,pest.com,pest,filename,filename,delimited,4,4,pest_com,filename,Name or identifier parameter,no,m,real,0,999,default,yes
752,GENERAL,salt_aqu.ini,salt_aqu,titldum,titldum,delimited,1,1,salt_aqu_ini,titldum,Title line (dummy),no,none,string,0,999,0,yes
753,GENERAL,salt_aqu.ini,salt_aqu,header,header,delimited,2,1,salt_aqu_ini,header,Header line,no,none,string,0,999,default,yes
754,GENERAL,salt_aqu.ini,salt_aqu,name,name,delimited,1,3,salt_aqu_ini,name,Name or identifier,no,none,string,0,999,default,yes
755,GENERAL,salt_aqu.ini,salt_aqu,conc,conc,delimited,2,3,salt_aqu_ini,conc,Conc parameter,no,none,real,0,999,0,yes
756,GENERAL,salt_aqu.ini,salt_aqu,frac,frac,delimited,3,3,salt_aqu_ini,frac,Frac parameter,no,fraction,real,0,1,0.5,yes
757,GENERAL,puddle.ops,puddle,titldum,titldum,delimited,1,1,puddle_ops,titldum,Title line (dummy),no,none,string,0,999,0,yes
758,GENERAL,puddle.ops,puddle,header,header,delimited,2,1,puddle_ops,header,Header line,no,none,string,0,999,default,yes
759,GENERAL,puddle.ops,puddle,pudl_db,pudl_db,delimited,1,3,puddle_ops,pudl_db,Pudl Db parameter,no,none,real,0,999,0,yes
769,GENERAL,fertilizer.frt_cs,fertilizer,titldum,titldum,delimited,1,1,fertilizer_frt_cs,titldum,Title line (dummy),no,none,string,0,999,0,yes
770,GENERAL,fertilizer.frt_cs,fertilizer,header,header,delimited,2,1,fertilizer_frt_cs,header,Header line,no,none,string,0,999,default,yes
771,GENERAL,fertilizer.frt_cs,fertilizer,fert_cs,fert_cs,delimited,1,3,fertilizer_frt_cs,fert_cs,Fert Cs parameter,no,none,real,0,999,0,yes
772,GENERAL,treatment.trt,treatment,titldum,titldum,delimited,1,1,treatment_trt,titldum,Title line (dummy),no,none,string,0,999,0,yes
773,GENERAL,treatment.trt,treatment,imax,imax,delimited,2,1,treatment_trt,imax,Imax parameter,no,none,real,0,999,0,yes
774,GENERAL,treatment.trt,treatment,header,header,delimited,3,1,treatment_trt,header,Header line,no,none,string,0,999,default,yes
775,GENERAL,treatment.trt,treatment,trt_om_name,trt_om_name,delimited,1,4,treatment_trt,trt_om_name,Name or identifier parameter,no,none,string,0,999,default,yes
776,GENERAL,treatment.trt,treatment,trt,trt,delimited,2,4,treatment_trt,trt,Trt parameter,no,none,real,0,999,0,yes
777,GENERAL,element.ccu,element,titldum,titldum,delimited,1,1,element_ccu,titldum,Title line (dummy),no,none,string,0,999,0,yes
778,GENERAL,element.ccu,element,header,header,delimited,2,1,element_ccu,header,Header line,no,none,string,0,999,default,yes
779,GENERAL,element.ccu,element,k,k,delimited,1,3,element_ccu,k,K parameter,no,none,real,0,999,0,yes
780,GENERAL,element.ccu,element,name,name,delimited,2,3,element_ccu,name,Name or identifier,no,none,string,0,999,default,yes
781,GENERAL,element.ccu,element,obtyp,obtyp,delimited,3,3,element_ccu,obtyp,Obtyp parameter,no,none,real,0,999,0,yes
782,GENERAL,element.ccu,element,obtypno,obtypno,delimited,4,3,element_ccu,obtypno,Obtypno parameter,no,none,real,0,999,0,yes
783,GENERAL,element.ccu,element,bsn_frac,bsn_frac,delimited,5,3,element_ccu,bsn_frac,Bsn Frac parameter,no,fraction,real,0,1,0.5,yes
784,GENERAL,element.ccu,element,ru_frac,ru_frac,delimited,6,3,element_ccu,ru_frac,Ru Frac parameter,no,fraction,real,0,1,0.5,yes
785,GENERAL,element.ccu,element,reg_frac,reg_frac,delimited,7,3,element_ccu,reg_frac,Reg Frac parameter,no,fraction,real,0,1,0.5,yes
799,GENERAL,manure.frt,manure,titldum,titldum,delimited,1,1,manure_frt,titldum,Title line (dummy),no,none,string,0,999,0,yes
800,GENERAL,manure.frt,manure,header,header,delimited,2,1,manure_frt,header,Header line,no,none,string,0,999,default,yes
801,GENERAL,manure.frt,manure,manure_db,manure_db,delimited,1,3,manure_frt,manure_db,Manure Db parameter,no,none,real,0,999,0,yes
802,GENERAL,constitdbread.con,constitdb,cs_db%num_pests,cs_db%num_pests,delimited,1,1,constit_db_read,cs_db%num_pests,num_pests parameter for constit db read,no,none,integer,1,9999,1,yes
803,GENERAL,constitdbread.con,constitdb,"cs_db%pests(i), i = 1, cs_db%num_pests","cs_db%pests(i), i = 1, cs_db%num_pests",delimited,1,1,constit_db_read,"cs_db%pests(i), i = 1, cs_db%num_pests",num_pests parameter for constit db read,no,none,integer,1,9999,1,yes
804,GENERAL,constitdbread.con,constitdb,cs_db%num_paths,cs_db%num_paths,delimited,1,1,constit_db_read,cs_db%num_paths,num_paths parameter for constit db read,no,none,integer,1,9999,1,yes
805,GENERAL,constitdbread.con,constitdb,"cs_db%paths(i), i = 1, cs_db%num_paths","cs_db%paths(i), i = 1, cs_db%num_paths",delimited,1,1,constit_db_read,"cs_db%paths(i), i = 1, cs_db%num_paths",num_paths parameter for constit db read,no,none,integer,1,9999,1,yes
806,GENERAL,constitdbread.con,constitdb,cs_db%num_metals,cs_db%num_metals,delimited,1,1,constit_db_read,cs_db%num_metals,num_metals parameter for constit db read,no,none,integer,1,9999,1,yes
807,GENERAL,constitdbread.con,constitdb,"cs_db%metals(i), i = 1, cs_db%num_metals","cs_db%metals(i), i = 1, cs_db%num_metals",delimited,1,1,constit_db_read,"cs_db%metals(i), i = 1, cs_db%num_metals",num_metals parameter for constit db read,no,none,integer,1,9999,1,yes
808,GENERAL,constitdbread.con,constitdb,cs_db%num_salts,cs_db%num_salts,delimited,1,1,constit_db_read,cs_db%num_salts,num_salts parameter for constit db read,no,none,integer,1,9999,1,yes
809,GENERAL,constitdbread.con,constitdb,"cs_db%salts(i), i = 1, cs_db%num_salts","cs_db%salts(i), i = 1, cs_db%num_salts",delimited,1,1,constit_db_read,"cs_db%salts(i), i = 1, cs_db%num_salts",num_salts parameter for constit db read,no,none,integer,1,9999,1,yes
810,GENERAL,constitdbread.con,constitdb,cs_db%num_cs,cs_db%num_cs,delimited,1,1,constit_db_read,cs_db%num_cs,num_cs parameter for constit db read,no,none,integer,1,9999,1,yes
811,GENERAL,constitdbread.con,constitdb,"cs_db%cs(i), i = 1, cs_db%num_cs","cs_db%cs(i), i = 1, cs_db%num_cs",delimited,1,1,constit_db_read,"cs_db%cs(i), i = 1, cs_db%num_cs",num_cs parameter for constit db read,no,none,integer,1,9999,1,yes
812,GENERAL,drsalt.dat,drsalt,dr_salt_name(ii),dr_salt_name(ii),delimited,1,1,dr_read_salt,dr_salt_name(ii),Name or label for dr read salt,no,none,string,0,999,default,yes
813,GENERAL,drsalt.dat,drsalt,"dr_salt(ii)%salt(isalt), isalt = 1, cs_db%num_salts","dr_salt(ii)%salt(isalt), isalt = 1, cs_db%num_salts",delimited,1,1,dr_read_salt,"dr_salt(ii)%salt(isalt), isalt = 1, cs_db%num_salts",num_salts parameter for dr read salt,no,none,integer,1,9999,1,yes
814,GENERAL,csirr.dat,csirr,cs_water_irr(icsi)%name,cs_water_irr(icsi)%name,delimited,1,1,cs_irr_read,cs_water_irr(icsi)%name,Name or label for cs irr read,no,none,string,0,999,default,yes
815,GENERAL,csirr.dat,csirr,cs_water_irr(icsi)%water,cs_water_irr(icsi)%water,delimited,1,1,cs_irr_read,cs_water_irr(icsi)%water,water parameter for cs irr read,no,none,real,0,999,0,yes
816,GENERAL,res.dat,res,k,k,delimited,1,1,res_read,k,Hydraulic conductivity for res read,no,none,real,0,999,0,yes
817,GENERAL,res.dat,res,res_dat_c(ires),res_dat_c(ires),delimited,1,1,res_read,res_dat_c(ires),res_dat_c(ires) parameter for res read,no,none,real,0,999,0,yes
818,GENERAL,lslsparmscal.dat,lslsparmscal,ls_prms(i)%name,ls_prms(i)%name,delimited,1,1,ls_read_lsparms_cal,ls_prms(i)%name,Name or label for ls read lsparms cal,no,none,string,0,999,default,yes
819,GENERAL,lslsparmscal.dat,lslsparmscal,ls_prms(i)%chg_typ,ls_prms(i)%chg_typ,delimited,1,1,ls_read_lsparms_cal,ls_prms(i)%chg_typ,chg_typ parameter for ls read lsparms cal,no,none,real,0,999,0,yes
820,GENERAL,lslsparmscal.dat,lslsparmscal,ls_prms(i)%neg,ls_prms(i)%neg,delimited,1,1,ls_read_lsparms_cal,ls_prms(i)%neg,neg parameter for ls read lsparms cal,no,none,real,0,999,0,yes
821,GENERAL,lslsparmscal.dat,lslsparmscal,ls_prms(i)%pos,ls_prms(i)%pos,delimited,1,1,ls_read_lsparms_cal,ls_prms(i)%pos,pos parameter for ls read lsparms cal,no,none,real,0,999,0,yes
822,GENERAL,lslsparmscal.dat,lslsparmscal,ls_prms(i)%lo,ls_prms(i)%lo,delimited,1,1,ls_read_lsparms_cal,ls_prms(i)%lo,lo parameter for ls read lsparms cal,no,none,real,0,999,0,yes
823,GENERAL,lslsparmscal.dat,lslsparmscal,ls_prms(i)%up,ls_prms(i)%up,delimited,1,1,ls_read_lsparms_cal,ls_prms(i)%up,up parameter for ls read lsparms cal,no,none,real,0,999,0,yes
824,GENERAL,satbuff.dat,satbuff,satbuff_db(ibuff),satbuff_db(ibuff),delimited,1,1,sat_buff_read,satbuff_db(ibuff),satbuff_db(ibuff) parameter for sat buff read,no,none,real,0,999,0,yes
825,GENERAL,aquinitcs.dat,aquinitcs,aqu_init_dat_c_cs(iaqu),aqu_init_dat_c_cs(iaqu),delimited,1,1,aqu_read_init_cs,aqu_init_dat_c_cs(iaqu),Initial value for aqu read init cs,no,none,real,0,999,0,yes
826,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%name,ctbl(ictbl)%name,delimited,1,1,res_read_conds,ctbl(ictbl)%name,Name or label for res read conds,no,none,string,0,999,default,yes
827,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%num_conds,ctbl(ictbl)%num_conds,delimited,1,1,res_read_conds,ctbl(ictbl)%num_conds,Coefficient for res read conds,no,coefficient,integer,1,9999,1,yes
828,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%num_modules,ctbl(ictbl)%num_modules,delimited,1,1,res_read_conds,ctbl(ictbl)%num_modules,Month for res read conds,no,none,integer,1,9999,1,yes
829,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%conds(ii)%num_conds,ctbl(ictbl)%conds(ii)%num_conds,delimited,1,1,res_read_conds,ctbl(ictbl)%conds(ii)%num_conds,Coefficient for res read conds,no,coefficient,integer,1,9999,1,yes
830,GENERAL,resreadconds.con,resconds,"ctbl(ictbl)%conds(ii)%scon(icc), icc = 1, isub_con","ctbl(ictbl)%conds(ii)%scon(icc), icc = 1, isub_con",delimited,1,1,res_read_conds,"ctbl(ictbl)%conds(ii)%scon(icc), icc = 1, isub_con",Coefficient for res read conds,no,coefficient,real,0,999,0,yes
831,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%conds(ii)%action,ctbl(ictbl)%conds(ii)%action,delimited,1,1,res_read_conds,ctbl(ictbl)%conds(ii)%action,action parameter for res read conds,no,coefficient,real,0,999,0,yes
832,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%mods(imod)%con(ii)%num_conds,ctbl(ictbl)%mods(imod)%con(ii)%num_conds,delimited,1,1,res_read_conds,ctbl(ictbl)%mods(imod)%con(ii)%num_conds,Coefficient for res read conds,no,coefficient,integer,1,9999,1,yes
833,GENERAL,resreadconds.con,resconds,"ctbl(ictbl)%mods(imod)%con(ii)%scon(icc), icc = 1, isub_con","ctbl(ictbl)%mods(imod)%con(ii)%scon(icc), icc = 1, isub_con",delimited,1,1,res_read_conds,"ctbl(ictbl)%mods(imod)%con(ii)%scon(icc), icc = 1, isub_con",Coefficient for res read conds,no,coefficient,real,0,999,0,yes
834,GENERAL,resreadconds.con,resconds,ctbl(ictbl)%mods(imod)%con(ii)%action,ctbl(ictbl)%mods(imod)%con(ii)%action,delimited,1,1,res_read_conds,ctbl(ictbl)%mods(imod)%con(ii)%action,action parameter for res read conds,no,coefficient,real,0,999,0,yes
835,GENERAL,ressalt.dat,ressalt,res_salt_data(ires)%name,res_salt_data(ires)%name,delimited,1,1,res_read_salt,res_salt_data(ires)%name,Name or label for res read salt,no,none,string,0,999,default,yes
836,GENERAL,ressalt.dat,ressalt,res_salt_data(ires)%c_init,res_salt_data(ires)%c_init,delimited,1,1,res_read_salt,res_salt_data(ires)%c_init,Initial value for res read salt,no,none,real,0,999,0,yes
837,GENERAL,cscha.dat,cscha,cs_cha_ini(icsi)%name,cs_cha_ini(icsi)%name,delimited,1,1,cs_cha_read,cs_cha_ini(icsi)%name,Name or label for cs cha read,no,none,string,0,999,default,yes
838,GENERAL,cscha.dat,cscha,cs_cha_ini(icsi)%conc,cs_cha_ini(icsi)%conc,delimited,1,1,cs_cha_read,cs_cha_ini(icsi)%conc,Coefficient for cs cha read,no,coefficient,real,0,999,0,yes
839,GENERAL,cscha.dat,cscha,cs_str_obs(i),cs_str_obs(i),delimited,1,1,cs_cha_read,cs_str_obs(i),cs_str_obs(i) parameter for cs cha read,no,none,real,0,999,0,yes
840,GENERAL,gwflow.dat,gwflow,grid_nrow,grid_nrow,delimited,1,1,gwflow_read,grid_nrow,Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
841,GENERAL,gwflow.dat,gwflow,grid_ncol,grid_ncol,delimited,1,1,gwflow_read,grid_ncol,Unique identifier for gwflow read,no,coefficient,integer,1,9999,1,yes
842,GENERAL,gwflow.dat,gwflow,dum,dum,delimited,1,1,gwflow_read,dum,dum parameter for gwflow read,no,none,real,0,999,0,yes
843,GENERAL,gwflow.dat,gwflow,zones_aquK(i),zones_aquK(i),delimited,1,1,gwflow_read,zones_aquK(i),Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
844,GENERAL,gwflow.dat,gwflow,zones_aquSy(i),zones_aquSy(i),delimited,1,1,gwflow_read,zones_aquSy(i),zones_aquSy(i) parameter for gwflow read,no,none,real,0,999,0,yes
845,GENERAL,gwflow.dat,gwflow,zones_strK(i),zones_strK(i),delimited,1,1,gwflow_read,zones_strK(i),Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
846,GENERAL,gwflow.dat,gwflow,zones_strbed(i),zones_strbed(i),delimited,1,1,gwflow_read,zones_strbed(i),zones_strbed(i) parameter for gwflow read,no,none,real,0,999,0,yes
847,GENERAL,gwflow.dat,gwflow,"(grid_status(i,j),j=1,grid_ncol),i=1,grid_nrow","(grid_status(i,j),j=1,grid_ncol),i=1,grid_nrow",delimited,1,1,gwflow_read,"(grid_status(i,j),j=1,grid_ncol),i=1,grid_nrow",Unique identifier for gwflow read,no,coefficient,integer,1,9999,1,yes
848,GENERAL,gwflow.dat,gwflow,"(grid_val(i,j),j=1,grid_ncol),i=1,grid_nrow","(grid_val(i,j),j=1,grid_ncol),i=1,grid_nrow",delimited,1,1,gwflow_read,"(grid_val(i,j),j=1,grid_ncol),i=1,grid_nrow",Unique identifier for gwflow read,no,coefficient,integer,1,9999,1,yes
849,GENERAL,gwflow.dat,gwflow,"(grid_int(i,j),j=1,grid_ncol),i=1,grid_nrow","(grid_int(i,j),j=1,grid_ncol),i=1,grid_nrow",delimited,1,1,gwflow_read,"(grid_int(i,j),j=1,grid_ncol),i=1,grid_nrow",Unique identifier for gwflow read,no,coefficient,integer,1,9999,1,yes
850,GENERAL,gwflow.dat,gwflow,dum1,dum1,delimited,1,1,gwflow_read,dum1,dum1 parameter for gwflow read,no,none,real,0,999,0,yes
851,GENERAL,gwflow.dat,gwflow,K_zone,K_zone,delimited,1,1,gwflow_read,K_zone,Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
852,GENERAL,gwflow.dat,gwflow,Sy_zone,Sy_zone,delimited,1,1,gwflow_read,Sy_zone,Sy_zone parameter for gwflow read,no,none,real,0,999,0,yes
853,GENERAL,gwflow.dat,gwflow,delay(i),delay(i),delimited,1,1,gwflow_read,delay(i),delay(i) parameter for gwflow read,no,none,real,0,999,0,yes
854,GENERAL,gwflow.dat,gwflow,gw_output_yr(i),gw_output_yr(i),delimited,1,1,gwflow_read,gw_output_yr(i),Year for gwflow read,no,none,real,0,999,0,yes
855,GENERAL,gwflow.dat,gwflow,gw_output_day(i),gw_output_day(i),delimited,1,1,gwflow_read,gw_output_day(i),Day for gwflow read,no,none,real,0,999,0,yes
856,GENERAL,gwflow.dat,gwflow,gw_obs_cells(k),gw_obs_cells(k),delimited,1,1,gwflow_read,gw_obs_cells(k),Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
857,GENERAL,gwflow.dat,gwflow,usgs_id(k),usgs_id(k),delimited,1,1,gwflow_read,usgs_id(k),Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
858,GENERAL,gwflow.dat,gwflow,pumpex_cell,pumpex_cell,delimited,1,1,gwflow_read,pumpex_cell,pumpex_cell parameter for gwflow read,no,none,real,0,999,0,yes
859,GENERAL,gwflow.dat,gwflow,gw_pumpex_nperiods(i),gw_pumpex_nperiods(i),delimited,1,1,gwflow_read,gw_pumpex_nperiods(i),gw_pumpex_nperiods(i) parameter for gwflow read,no,none,real,0,999,0,yes
860,GENERAL,gwflow.dat,gwflow,"gw_pumpex_dates(i,1,j)","gw_pumpex_dates(i,1,j)",delimited,1,1,gwflow_read,"gw_pumpex_dates(i,1,j)","gw_pumpex_dates(i,1,j) parameter for gwflow read",no,none,datetime,0,999,0,yes
861,GENERAL,gwflow.dat,gwflow,"gw_pumpex_dates(i,2,j)","gw_pumpex_dates(i,2,j)",delimited,1,1,gwflow_read,"gw_pumpex_dates(i,2,j)","gw_pumpex_dates(i,2,j) parameter for gwflow read",no,none,datetime,0,999,0,yes
862,GENERAL,gwflow.dat,gwflow,"gw_pumpex_rates(i,j)","gw_pumpex_rates(i,j)",delimited,1,1,gwflow_read,"gw_pumpex_rates(i,j)",Rate parameter for gwflow read,no,m/s,real,0,999,0,yes
863,GENERAL,gwflow.dat,gwflow,num_tile_cells(i),num_tile_cells(i),delimited,1,1,gwflow_read,num_tile_cells(i),num_tile_cells(i) parameter for gwflow read,no,none,integer,1,9999,1,yes
864,GENERAL,gwflow.dat,gwflow,"gw_tile_groups(i,j)","gw_tile_groups(i,j)",delimited,1,1,gwflow_read,"gw_tile_groups(i,j)","gw_tile_groups(i,j) parameter for gwflow read",no,none,real,0,999,0,yes
865,GENERAL,gwflow.dat,gwflow,"grid_int(i,j),j=1,grid_ncol","grid_int(i,j),j=1,grid_ncol",delimited,1,1,gwflow_read,"grid_int(i,j),j=1,grid_ncol",Unique identifier for gwflow read,no,coefficient,integer,1,9999,1,yes
866,GENERAL,gwflow.dat,gwflow,name,name,delimited,1,1,gwflow_read,name,Name or label for gwflow read,no,none,string,0,999,default,yes
867,GENERAL,gwflow.dat,gwflow,gwsol_sorb(s),gwsol_sorb(s),delimited,1,1,gwflow_read,gwsol_sorb(s),Solar radiation for gwflow read,no,none,real,0,999,0,yes
868,GENERAL,gwflow.dat,gwflow,gwsol_rctn(s),gwsol_rctn(s),delimited,1,1,gwflow_read,gwsol_rctn(s),Solar radiation for gwflow read,no,none,real,0,999,0,yes
869,GENERAL,gwflow.dat,gwflow,canal_out_conc(s),canal_out_conc(s),delimited,1,1,gwflow_read,canal_out_conc(s),Coefficient for gwflow read,no,coefficient,real,0,999,0,yes
870,GENERAL,gwflow.dat,gwflow,"grid_val(i,j),j=1,grid_ncol","grid_val(i,j),j=1,grid_ncol",delimited,1,1,gwflow_read,"grid_val(i,j),j=1,grid_ncol",Unique identifier for gwflow read,no,coefficient,integer,1,9999,1,yes
871,GENERAL,gwflow.dat,gwflow,"gwsol_state(i)%solute(s)%conc,s=1,gw_nsolute","gwsol_state(i)%solute(s)%conc,s=1,gw_nsolute",delimited,1,1,gwflow_read,"gwsol_state(i)%solute(s)%conc,s=1,gw_nsolute",Coefficient for gwflow read,no,coefficient,real,0,999,0,yes
872,GENERAL,gwflow.dat,gwflow,"cell_int(i),i=1,ncell","cell_int(i),i=1,ncell",delimited,1,1,gwflow_read,"cell_int(i),i=1,ncell","cell_int(i),i=1,ncell parameter for gwflow read",no,none,real,0,999,0,yes
873,GENERAL,gwflow.dat,gwflow,usgs_site_id,usgs_site_id,delimited,1,1,gwflow_read,usgs_site_id,Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
874,GENERAL,gwflow.dat,gwflow,usgs_lat,usgs_lat,delimited,1,1,gwflow_read,usgs_lat,usgs_lat parameter for gwflow read,no,none,real,0,999,0,yes
875,GENERAL,gwflow.dat,gwflow,usgs_long,usgs_long,delimited,1,1,gwflow_read,usgs_long,usgs_long parameter for gwflow read,no,none,real,0,999,0,yes
876,GENERAL,gwflow.dat,gwflow,"head_vals(j),j=1,101","head_vals(j),j=1,101",delimited,1,1,gwflow_read,"head_vals(j),j=1,101","head_vals(j),j=1,101 parameter for gwflow read",no,none,real,0,999,0,yes
877,GENERAL,gwflow.dat,gwflow,hru_pump_ids(i),hru_pump_ids(i),delimited,1,1,gwflow_read,hru_pump_ids(i),Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
878,GENERAL,gwflow.dat,gwflow,res_cell,res_cell,delimited,1,1,gwflow_read,res_cell,res_cell parameter for gwflow read,no,none,real,0,999,0,yes
879,GENERAL,gwflow.dat,gwflow,res_id,res_id,delimited,1,1,gwflow_read,res_id,Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
880,GENERAL,gwflow.dat,gwflow,res_stage,res_stage,delimited,1,1,gwflow_read,res_stage,res_stage parameter for gwflow read,no,none,real,0,999,0,yes
881,GENERAL,gwflow.dat,gwflow,gw_fp_cellid(i),gw_fp_cellid(i),delimited,1,1,gwflow_read,gw_fp_cellid(i),Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
882,GENERAL,gwflow.dat,gwflow,gw_fp_chanid(i),gw_fp_chanid(i),delimited,1,1,gwflow_read,gw_fp_chanid(i),Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
883,GENERAL,gwflow.dat,gwflow,gw_fp_K(i),gw_fp_K(i),delimited,1,1,gwflow_read,gw_fp_K(i),Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
884,GENERAL,gwflow.dat,gwflow,gw_fp_area(i),gw_fp_area(i),delimited,1,1,gwflow_read,gw_fp_area(i),Area in hectares for gwflow read,no,ha,real,0,100000,0,yes
885,GENERAL,gwflow.dat,gwflow,canal,canal,delimited,1,1,gwflow_read,canal,canal parameter for gwflow read,no,none,real,0,999,0,yes
886,GENERAL,gwflow.dat,gwflow,channel,channel,delimited,1,1,gwflow_read,channel,channel parameter for gwflow read,no,none,real,0,999,0,yes
887,GENERAL,gwflow.dat,gwflow,width,width,delimited,1,1,gwflow_read,width,Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
888,GENERAL,gwflow.dat,gwflow,depth,depth,delimited,1,1,gwflow_read,depth,depth parameter for gwflow read,no,none,real,0,999,0,yes
889,GENERAL,gwflow.dat,gwflow,thick,thick,delimited,1,1,gwflow_read,thick,Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
890,GENERAL,gwflow.dat,gwflow,day_beg,day_beg,delimited,1,1,gwflow_read,day_beg,Day for gwflow read,no,none,real,0,999,0,yes
891,GENERAL,gwflow.dat,gwflow,day_end,day_end,delimited,1,1,gwflow_read,day_end,Day for gwflow read,no,none,real,0,999,0,yes
892,GENERAL,gwflow.dat,gwflow,canalK_zones(i),canalK_zones(i),delimited,1,1,gwflow_read,canalK_zones(i),Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
893,GENERAL,gwflow.dat,gwflow,cell_num,cell_num,delimited,1,1,gwflow_read,cell_num,cell_num parameter for gwflow read,no,none,integer,1,9999,1,yes
894,GENERAL,gwflow.dat,gwflow,length,length,delimited,1,1,gwflow_read,length,Length in meters for gwflow read,no,m,real,0,999,0,yes
895,GENERAL,gwflow.dat,gwflow,stage,stage,delimited,1,1,gwflow_read,stage,stage parameter for gwflow read,no,none,real,0,999,0,yes
896,GENERAL,gwflow.dat,gwflow,"gwsol_minl_state(i)%fract(m),m=1,gw_nminl","gwsol_minl_state(i)%fract(m),m=1,gw_nminl",delimited,1,1,gwflow_read,"gwsol_minl_state(i)%fract(m),m=1,gw_nminl",Fraction or ratio for gwflow read,no,fraction,real,0,1,0.5,yes
897,GENERAL,gwflow.dat,gwflow,lsu,lsu,delimited,1,1,gwflow_read,lsu,lsu parameter for gwflow read,no,none,real,0,999,0,yes
898,GENERAL,gwflow.dat,gwflow,lsu_area,lsu_area,delimited,1,1,gwflow_read,lsu_area,Area in hectares for gwflow read,no,ha,real,0,100000,0,yes
899,GENERAL,gwflow.dat,gwflow,"lsu_cells(k,cell_count)","lsu_cells(k,cell_count)",delimited,1,1,gwflow_read,"lsu_cells(k,cell_count)",Hydraulic conductivity for gwflow read,no,coefficient,real,0,999,0,yes
900,GENERAL,gwflow.dat,gwflow,poly_area,poly_area,delimited,1,1,gwflow_read,poly_area,Area in hectares for gwflow read,no,ha,real,0,100000,0,yes
901,GENERAL,gwflow.dat,gwflow,huc12(k),huc12(k),delimited,1,1,gwflow_read,huc12(k),Hydraulic conductivity for gwflow read,no,none,real,0,999,0,yes
902,GENERAL,gwflow.dat,gwflow,dum2,dum2,delimited,1,1,gwflow_read,dum2,dum2 parameter for gwflow read,no,none,real,0,999,0,yes
903,GENERAL,gwflow.dat,gwflow,dum3,dum3,delimited,1,1,gwflow_read,dum3,dum3 parameter for gwflow read,no,none,real,0,999,0,yes
904,GENERAL,gwflow.dat,gwflow,dum4,dum4,delimited,1,1,gwflow_read,dum4,dum4 parameter for gwflow read,no,none,real,0,999,0,yes
905,GENERAL,gwflow.dat,gwflow,dum5,dum5,delimited,1,1,gwflow_read,dum5,dum5 parameter for gwflow read,no,none,real,0,999,0,yes
906,GENERAL,gwflow.dat,gwflow,dum6,dum6,delimited,1,1,gwflow_read,dum6,dum6 parameter for gwflow read,no,none,real,0,999,0,yes
907,GENERAL,gwflow.dat,gwflow,dum7,dum7,delimited,1,1,gwflow_read,dum7,dum7 parameter for gwflow read,no,none,real,0,999,0,yes
908,GENERAL,gwflow.dat,gwflow,dum8,dum8,delimited,1,1,gwflow_read,dum8,dum8 parameter for gwflow read,no,none,real,0,999,0,yes
909,GENERAL,gwflow.dat,gwflow,huc12_id,huc12_id,delimited,1,1,gwflow_read,huc12_id,Unique identifier for gwflow read,no,none,integer,1,9999,1,yes
