Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
738,GENERAL,drpath.dat,drpath,dr_path_name(ii),dr_path_name(ii),delimited,1,1,dr_path_read,dr_path_name(ii),Name or label for dr path read,no,none,string,0,999,default,yes
739,GENERAL,drpath.dat,drpath,"dr_path(ii)%path(ipath), ipath = 1, cs_db%num_paths","dr_path(ii)%path(ipath), ipath = 1, cs_db%num_paths",delimited,1,1,dr_path_read,"dr_path(ii)%path(ipath), ipath = 1, cs_db%num_paths",num_paths parameter for dr path read,no,none,integer,1,9999,1,yes
740,GENERAL,ruelements.dat,ruelements,k,k,delimited,1,1,ru_read_elements,k,Hydraulic conductivity for ru read elements,no,none,real,0,999,0,yes
741,GENERAL,ruelements.dat,ruelements,ru_elem(i)%name,ru_elem(i)%name,delimited,1,1,ru_read_elements,ru_elem(i)%name,Name or label for ru read elements,no,none,string,0,999,default,yes
742,GENERAL,ruelements.dat,ruelements,ru_elem(i)%obtyp,ru_elem(i)%obtyp,delimited,1,1,ru_read_elements,ru_elem(i)%obtyp,obtyp parameter for ru read elements,no,none,real,0,999,0,yes
743,GENERAL,ruelements.dat,ruelements,ru_elem(i)%obtypno,ru_elem(i)%obtypno,delimited,1,1,ru_read_elements,ru_elem(i)%obtypno,obtypno parameter for ru read elements,no,none,real,0,999,0,yes
744,GENERAL,ruelements.dat,ruelements,ru_elem(i)%frac,ru_elem(i)%frac,delimited,1,1,ru_read_elements,ru_elem(i)%frac,Fraction or ratio for ru read elements,no,fraction,real,0,1,0.5,yes
745,GENERAL,ruelements.dat,ruelements,ru_elem(i)%dr_name,ru_elem(i)%dr_name,delimited,1,1,ru_read_elements,ru_elem(i)%dr_name,Name or label for ru read elements,no,none,string,0,999,default,yes
746,GENERAL,ruelements.dat,ruelements,numb,numb,delimited,1,1,ru_read_elements,numb,numb parameter for ru read elements,no,none,integer,1,9999,1,yes
747,GENERAL,ruelements.dat,ruelements,namedum,namedum,delimited,1,1,ru_read_elements,namedum,Name or label for ru read elements,no,none,string,0,999,default,yes
748,GENERAL,ruelements.dat,ruelements,nspu,nspu,delimited,1,1,ru_read_elements,nspu,nspu parameter for ru read elements,no,none,real,0,999,0,yes
749,GENERAL,ruelements.dat,ruelements,ru_def(iru)%name,ru_def(iru)%name,delimited,1,1,ru_read_elements,ru_def(iru)%name,Name or label for ru read elements,no,none,string,0,999,default,yes
750,GENERAL,ruelements.dat,ruelements,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu",delimited,1,1,ru_read_elements,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu parameter for ru read elements",no,none,integer,1,9999,1,yes
751,GENERAL,lsuelements.dat,lsuelements,k,k,delimited,1,1,lsu_read_elements,k,Hydraulic conductivity for lsu read elements,no,none,real,0,999,0,yes
752,GENERAL,lsuelements.dat,lsuelements,lsu_out(i)%name,lsu_out(i)%name,delimited,1,1,lsu_read_elements,lsu_out(i)%name,Name or label for lsu read elements,no,none,string,0,999,default,yes
753,GENERAL,lsuelements.dat,lsuelements,lsu_out(i)%area_ha,lsu_out(i)%area_ha,delimited,1,1,lsu_read_elements,lsu_out(i)%area_ha,Area in hectares for lsu read elements,no,ha,real,0,100000,0,yes
754,GENERAL,lsuelements.dat,lsuelements,nspu,nspu,delimited,1,1,lsu_read_elements,nspu,nspu parameter for lsu read elements,no,none,real,0,999,0,yes
755,GENERAL,lsuelements.dat,lsuelements,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu",delimited,1,1,lsu_read_elements,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu parameter for lsu read elements",no,none,integer,1,9999,1,yes
756,GENERAL,lsuelements.dat,lsuelements,lsu_elem(i)%name,lsu_elem(i)%name,delimited,1,1,lsu_read_elements,lsu_elem(i)%name,Name or label for lsu read elements,no,none,string,0,999,default,yes
757,GENERAL,lsuelements.dat,lsuelements,lsu_elem(i)%obtyp,lsu_elem(i)%obtyp,delimited,1,1,lsu_read_elements,lsu_elem(i)%obtyp,obtyp parameter for lsu read elements,no,none,real,0,999,0,yes
758,GENERAL,lsuelements.dat,lsuelements,lsu_elem(i)%obtypno,lsu_elem(i)%obtypno,delimited,1,1,lsu_read_elements,lsu_elem(i)%obtypno,obtypno parameter for lsu read elements,no,none,real,0,999,0,yes
759,GENERAL,lsuelements.dat,lsuelements,lsu_elem(i)%bsn_frac,lsu_elem(i)%bsn_frac,delimited,1,1,lsu_read_elements,lsu_elem(i)%bsn_frac,Fraction or ratio for lsu read elements,no,fraction,real,0,1,0.5,yes
760,GENERAL,lsuelements.dat,lsuelements,lsu_elem(i)%ru_frac,lsu_elem(i)%ru_frac,delimited,1,1,lsu_read_elements,lsu_elem(i)%ru_frac,Fraction or ratio for lsu read elements,no,fraction,real,0,1,0.5,yes
761,GENERAL,sdr.dat,sdr,sdr(isdr),sdr(isdr),delimited,1,1,sdr_read,sdr(isdr),sdr(isdr) parameter for sdr read,no,none,real,0,999,0,yes
762,GENERAL,rtenut.dat,rtenut,rte_nut(ich),rte_nut(ich),delimited,1,1,rte_read_nut,rte_nut(ich),rte_nut(ich) parameter for rte read nut,no,none,real,0,999,0,yes
763,GENERAL,sdhydsed.dat,sdhydsed,sd_chd(idb),sd_chd(idb),delimited,1,1,sd_hydsed_read,sd_chd(idb),Unique identifier for sd hydsed read,no,none,integer,1,9999,1,yes
764,GENERAL,sdhydsed.dat,sdhydsed,sd_chd1(idb),sd_chd1(idb),delimited,1,1,sd_hydsed_read,sd_chd1(idb),Unique identifier for sd hydsed read,no,none,integer,1,9999,1,yes
765,GENERAL,excoom.dat,excoom,exco_om_name(ii),exco_om_name(ii),delimited,1,1,exco_read_om,exco_om_name(ii),Name or label for exco read om,no,coefficient,string,0,999,default,yes
766,GENERAL,excoom.dat,excoom,exco(ii),exco(ii),delimited,1,1,exco_read_om,exco(ii),Coefficient for exco read om,no,coefficient,real,0,999,0,yes
767,GENERAL,excohmet.dat,excohmet,exco_hmet_name(ii),exco_hmet_name(ii),delimited,1,1,exco_read_hmet,exco_hmet_name(ii),Name or label for exco read hmet,no,coefficient,string,0,999,default,yes
768,GENERAL,excohmet.dat,excohmet,"exco_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals","exco_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals",delimited,1,1,exco_read_hmet,"exco_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals",num_metals parameter for exco read hmet,no,coefficient,integer,1,9999,1,yes
769,GENERAL,reshyd.dat,reshyd,res_hyddb(ires),res_hyddb(ires),delimited,1,1,res_read_hyd,res_hyddb(ires),res_hyddb(ires) parameter for res read hyd,no,none,real,0,999,0,yes
770,GENERAL,plregionscal.dat,plregionscal,plcal(i)%name,plcal(i)%name,delimited,1,1,pl_read_regions_cal,plcal(i)%name,Name or label for pl read regions cal,no,none,string,0,999,default,yes
771,GENERAL,plregionscal.dat,plregionscal,plcal(i)%lum_num,plcal(i)%lum_num,delimited,1,1,pl_read_regions_cal,plcal(i)%lum_num,lum_num parameter for pl read regions cal,no,none,integer,1,9999,1,yes
772,GENERAL,plregionscal.dat,plregionscal,nspu,nspu,delimited,1,1,pl_read_regions_cal,nspu,nspu parameter for pl read regions cal,no,none,real,0,999,0,yes
773,GENERAL,plregionscal.dat,plregionscal,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu",delimited,1,1,pl_read_regions_cal,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu parameter for pl read regions cal",no,none,integer,1,9999,1,yes
774,GENERAL,plregionscal.dat,plregionscal,plcal(i)%lum(ilum)%meas,plcal(i)%lum(ilum)%meas,delimited,1,1,pl_read_regions_cal,plcal(i)%lum(ilum)%meas,meas parameter for pl read regions cal,no,none,real,0,999,0,yes
775,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%name,cal_upd(i)%name,delimited,1,1,cal_parmchg_read,cal_upd(i)%name,Name or label for cal parmchg read,no,none,string,0,999,default,yes
776,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%chg_typ,cal_upd(i)%chg_typ,delimited,1,1,cal_parmchg_read,cal_upd(i)%chg_typ,chg_typ parameter for cal parmchg read,no,none,real,0,999,0,yes
777,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%val,cal_upd(i)%val,delimited,1,1,cal_parmchg_read,cal_upd(i)%val,val parameter for cal parmchg read,no,none,real,0,999,0,yes
778,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%conds,cal_upd(i)%conds,delimited,1,1,cal_parmchg_read,cal_upd(i)%conds,Coefficient for cal parmchg read,no,coefficient,real,0,999,0,yes
779,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%lyr1,cal_upd(i)%lyr1,delimited,1,1,cal_parmchg_read,cal_upd(i)%lyr1,Year for cal parmchg read,no,none,real,0,999,0,yes
780,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%lyr2,cal_upd(i)%lyr2,delimited,1,1,cal_parmchg_read,cal_upd(i)%lyr2,Year for cal parmchg read,no,none,real,0,999,0,yes
781,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%year1,cal_upd(i)%year1,delimited,1,1,cal_parmchg_read,cal_upd(i)%year1,year1 parameter for cal parmchg read,no,none,real,0,999,0,yes
782,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%year2,cal_upd(i)%year2,delimited,1,1,cal_parmchg_read,cal_upd(i)%year2,year2 parameter for cal parmchg read,no,none,real,0,999,0,yes
783,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%day1,cal_upd(i)%day1,delimited,1,1,cal_parmchg_read,cal_upd(i)%day1,Day for cal parmchg read,no,none,real,0,999,0,yes
784,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%day2,cal_upd(i)%day2,delimited,1,1,cal_parmchg_read,cal_upd(i)%day2,Day for cal parmchg read,no,none,real,0,999,0,yes
785,GENERAL,calparmchg.dat,calparmchg,nspu,nspu,delimited,1,1,cal_parmchg_read,nspu,nspu parameter for cal parmchg read,no,none,real,0,999,0,yes
786,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%num_tot,cal_upd(i)%num_tot,delimited,1,1,cal_parmchg_read,cal_upd(i)%num_tot,num_tot parameter for cal parmchg read,no,none,integer,1,9999,1,yes
787,GENERAL,calparmchg.dat,calparmchg,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu",delimited,1,1,cal_parmchg_read,"elem_cnt(isp), isp = 1, nspu","elem_cnt(isp), isp = 1, nspu parameter for cal parmchg read",no,none,integer,1,9999,1,yes
788,GENERAL,calparmchg.dat,calparmchg,range,range,delimited,1,1,cal_parmchg_read,range,range parameter for cal parmchg read,no,none,real,0,999,0,yes
789,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%cond(icond)%var,cal_upd(i)%cond(icond)%var,delimited,1,1,cal_parmchg_read,cal_upd(i)%cond(icond)%var,var parameter for cal parmchg read,no,coefficient,real,0,999,0,yes
790,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%val1,cal_upd(i)%val1,delimited,1,1,cal_parmchg_read,cal_upd(i)%val1,val1 parameter for cal parmchg read,no,none,real,0,999,0,yes
791,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%val2,cal_upd(i)%val2,delimited,1,1,cal_parmchg_read,cal_upd(i)%val2,val2 parameter for cal parmchg read,no,none,real,0,999,0,yes
792,GENERAL,calparmchg.dat,calparmchg,cal_upd(i)%cond(icond),cal_upd(i)%cond(icond),delimited,1,1,cal_parmchg_read,cal_upd(i)%cond(icond),Coefficient for cal parmchg read,no,coefficient,real,0,999,0,yes
793,GENERAL,drhmet.dat,drhmet,dr_hmet_name(ii),dr_hmet_name(ii),delimited,1,1,dr_read_hmet,dr_hmet_name(ii),Name or label for dr read hmet,no,none,string,0,999,default,yes
794,GENERAL,drhmet.dat,drhmet,"dr_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals","dr_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals",delimited,1,1,dr_read_hmet,"dr_hmet(ii)%hmet(ihmet), ihmet = 1, cs_db%num_metals",num_metals parameter for dr read hmet,no,none,integer,1,9999,1,yes
795,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,salt_ion,salt_ion,delimited,1,1,cli_read_atmodep_salt,salt_ion,salt_ion parameter for cli read atmodep salt,no,none,real,0,999,0,yes
796,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,atmodep_salt(iadep)%salt(isalt)%rf,atmodep_salt(iadep)%salt(isalt)%rf,delimited,1,1,cli_read_atmodep_salt,atmodep_salt(iadep)%salt(isalt)%rf,rf parameter for cli read atmodep salt,no,none,real,0,999,0,yes
797,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,atmodep_salt(iadep)%salt(isalt)%dry,atmodep_salt(iadep)%salt(isalt)%dry,delimited,1,1,cli_read_atmodep_salt,atmodep_salt(iadep)%salt(isalt)%dry,dry parameter for cli read atmodep salt,no,none,real,0,999,0,yes
798,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,"atmodep_salt(iadep)%salt(isalt)%rfmo(imo),imo=1,atmodep_cont%num","atmodep_salt(iadep)%salt(isalt)%rfmo(imo),imo=1,atmodep_cont%num",delimited,1,1,cli_read_atmodep_salt,"atmodep_salt(iadep)%salt(isalt)%rfmo(imo),imo=1,atmodep_cont%num",num parameter for cli read atmodep salt,no,coefficient,integer,1,9999,1,yes
799,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,"atmodep_salt(iadep)%salt(isalt)%drymo(imo),imo=1,atmodep_cont%num","atmodep_salt(iadep)%salt(isalt)%drymo(imo),imo=1,atmodep_cont%num",delimited,1,1,cli_read_atmodep_salt,"atmodep_salt(iadep)%salt(isalt)%drymo(imo),imo=1,atmodep_cont%num",num parameter for cli read atmodep salt,no,coefficient,integer,1,9999,1,yes
800,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,"atmodep_salt(iadep)%salt(isalt)%rfyr(iyr),iyr=1,atmodep_cont%num","atmodep_salt(iadep)%salt(isalt)%rfyr(iyr),iyr=1,atmodep_cont%num",delimited,1,1,cli_read_atmodep_salt,"atmodep_salt(iadep)%salt(isalt)%rfyr(iyr),iyr=1,atmodep_cont%num",num parameter for cli read atmodep salt,no,coefficient,integer,1,9999,1,yes
801,GENERAL,cliatmodepsalt.dat,cliatmodepsalt,"atmodep_salt(iadep)%salt(isalt)%dryyr(iyr),iyr=1,atmodep_cont%num","atmodep_salt(iadep)%salt(isalt)%dryyr(iyr),iyr=1,atmodep_cont%num",delimited,1,1,cli_read_atmodep_salt,"atmodep_salt(iadep)%salt(isalt)%dryyr(iyr),iyr=1,atmodep_cont%num",num parameter for cli read atmodep salt,no,coefficient,integer,1,9999,1,yes
802,GENERAL,sep.dat,sep,sep(isep),sep(isep),delimited,1,1,sep_read,sep(isep),sep(isep) parameter for sep read,no,none,real,0,999,0,yes
803,GENERAL,carboncoef.dat,carboncoef,var_name,var_name,delimited,1,1,carbon_coef_read,var_name,Name or label for carbon coef read,no,none,string,0,999,default,yes
804,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%hp_rate,carbdb(1)%hp_rate,delimited,1,1,carbon_coef_read,carbdb(1)%hp_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
805,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%hp_rate,carbdb(2)%hp_rate,delimited,1,1,carbon_coef_read,carbdb(2)%hp_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
806,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%hs_rate,carbdb(1)%hs_rate,delimited,1,1,carbon_coef_read,carbdb(1)%hs_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
807,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%hs_rate,carbdb(2)%hs_rate,delimited,1,1,carbon_coef_read,carbdb(2)%hs_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
808,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%microb_rate,carbdb(1)%microb_rate,delimited,1,1,carbon_coef_read,carbdb(1)%microb_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
809,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%microb_rate,carbdb(2)%microb_rate,delimited,1,1,carbon_coef_read,carbdb(2)%microb_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
810,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%meta_rate,carbdb(1)%meta_rate,delimited,1,1,carbon_coef_read,carbdb(1)%meta_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
811,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%meta_rate,carbdb(2)%meta_rate,delimited,1,1,carbon_coef_read,carbdb(2)%meta_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
812,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%str_rate,carbdb(1)%str_rate,delimited,1,1,carbon_coef_read,carbdb(1)%str_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
813,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%str_rate,carbdb(2)%str_rate,delimited,1,1,carbon_coef_read,carbdb(2)%str_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
814,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%microb_top_rate,carbdb(1)%microb_top_rate,delimited,1,1,carbon_coef_read,carbdb(1)%microb_top_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
815,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%microb_top_rate,carbdb(2)%microb_top_rate,delimited,1,1,carbon_coef_read,carbdb(2)%microb_top_rate,Rate parameter for carbon coef read,no,m/s,real,0,999,0,yes
816,GENERAL,carboncoef.dat,carboncoef,carbdb(1)%hs_hp,carbdb(1)%hs_hp,delimited,1,1,carbon_coef_read,carbdb(1)%hs_hp,hs_hp parameter for carbon coef read,no,none,real,0,999,0,yes
817,GENERAL,carboncoef.dat,carboncoef,carbdb(2)%hs_hp,carbdb(2)%hs_hp,delimited,1,1,carbon_coef_read,carbdb(2)%hs_hp,hs_hp parameter for carbon coef read,no,none,real,0,999,0,yes
818,GENERAL,carboncoef.dat,carboncoef,org_allo(1)%a1co2,org_allo(1)%a1co2,delimited,1,1,carbon_coef_read,org_allo(1)%a1co2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
819,GENERAL,carboncoef.dat,carboncoef,org_allo(2)%a1co2,org_allo(2)%a1co2,delimited,1,1,carbon_coef_read,org_allo(2)%a1co2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
820,GENERAL,carboncoef.dat,carboncoef,org_allo(1)%asco2,org_allo(1)%asco2,delimited,1,1,carbon_coef_read,org_allo(1)%asco2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
821,GENERAL,carboncoef.dat,carboncoef,org_allo(2)%asco2,org_allo(2)%asco2,delimited,1,1,carbon_coef_read,org_allo(2)%asco2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
822,GENERAL,carboncoef.dat,carboncoef,org_allo(1)%apco2,org_allo(1)%apco2,delimited,1,1,carbon_coef_read,org_allo(1)%apco2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
823,GENERAL,carboncoef.dat,carboncoef,org_allo(2)%apco2,org_allo(2)%apco2,delimited,1,1,carbon_coef_read,org_allo(2)%apco2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
824,GENERAL,carboncoef.dat,carboncoef,org_allo(1)%abco2,org_allo(1)%abco2,delimited,1,1,carbon_coef_read,org_allo(1)%abco2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
825,GENERAL,carboncoef.dat,carboncoef,org_allo(2)%abco2,org_allo(2)%abco2,delimited,1,1,carbon_coef_read,org_allo(2)%abco2,Coefficient for carbon coef read,no,coefficient,real,0,999,0,yes
826,GENERAL,carboncoef.dat,carboncoef,cb_wtr_coef%prmt_21,cb_wtr_coef%prmt_21,delimited,1,1,carbon_coef_read,cb_wtr_coef%prmt_21,prmt_21 parameter for carbon coef read,no,coefficient,real,0,999,0,yes
827,GENERAL,carboncoef.dat,carboncoef,cb_wtr_coef%prmt_44,cb_wtr_coef%prmt_44,delimited,1,1,carbon_coef_read,cb_wtr_coef%prmt_44,prmt_44 parameter for carbon coef read,no,coefficient,real,0,999,0,yes
828,GENERAL,carboncoef.dat,carboncoef,till_eff_days,till_eff_days,delimited,1,1,carbon_coef_read,till_eff_days,Day for carbon coef read,no,none,real,0,999,0,yes
829,GENERAL,carboncoef.dat,carboncoef,man_coef%rtof,man_coef%rtof,delimited,1,1,carbon_coef_read,man_coef%rtof,rtof parameter for carbon coef read,no,coefficient,real,0,999,0,yes
830,GENERAL,carboncoef.dat,carboncoef,man_coef%man_to_c,man_coef%man_to_c,delimited,1,1,carbon_coef_read,man_coef%man_to_c,man_to_c parameter for carbon coef read,no,coefficient,real,0,999,0,yes
831,GENERAL,carboncoef.dat,carboncoef,nmbr_cbn_tests,nmbr_cbn_tests,delimited,1,1,carbon_coef_read,nmbr_cbn_tests,nmbr_cbn_tests parameter for carbon coef read,no,none,real,0,999,0,yes
832,GENERAL,carboncoef.dat,carboncoef,sol_cbn_test(cbn_test_cntr)%snam,sol_cbn_test(cbn_test_cntr)%snam,delimited,1,1,carbon_coef_read,sol_cbn_test(cbn_test_cntr)%snam,snam parameter for carbon coef read,no,none,integer,1,9999,1,yes
833,GENERAL,carboncoef.dat,carboncoef,sol_cbn_test(cbn_test_cntr)%d,sol_cbn_test(cbn_test_cntr)%d,delimited,1,1,carbon_coef_read,sol_cbn_test(cbn_test_cntr)%d,d parameter for carbon coef read,no,none,integer,1,9999,1,yes
834,GENERAL,carboncoef.dat,carboncoef,sol_cbn_test(cbn_test_cntr)%cbn,sol_cbn_test(cbn_test_cntr)%cbn,delimited,1,1,carbon_coef_read,sol_cbn_test(cbn_test_cntr)%cbn,cbn parameter for carbon coef read,no,none,integer,1,9999,1,yes
835,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%name,dtbl_lum(i)%name,delimited,1,1,dtbl_lum_read,dtbl_lum(i)%name,Name or label for dtbl lum read,no,none,string,0,999,default,yes
836,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%conds,dtbl_lum(i)%conds,delimited,1,1,dtbl_lum_read,dtbl_lum(i)%conds,Coefficient for dtbl lum read,no,coefficient,real,0,999,0,yes
837,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%alts,dtbl_lum(i)%alts,delimited,1,1,dtbl_lum_read,dtbl_lum(i)%alts,alts parameter for dtbl lum read,no,none,real,0,999,0,yes
838,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%acts,dtbl_lum(i)%acts,delimited,1,1,dtbl_lum_read,dtbl_lum(i)%acts,acts parameter for dtbl lum read,no,none,real,0,999,0,yes
839,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%cond(ic),dtbl_lum(i)%cond(ic),delimited,1,1,dtbl_lum_read,dtbl_lum(i)%cond(ic),Coefficient for dtbl lum read,no,coefficient,real,0,999,0,yes
840,GENERAL,dtbllum.dat,dtbllum,"dtbl_lum(i)%alt(ic,ial), ial = 1, dtbl_lum(i)%alts","dtbl_lum(i)%alt(ic,ial), ial = 1, dtbl_lum(i)%alts",delimited,1,1,dtbl_lum_read,"dtbl_lum(i)%alt(ic,ial), ial = 1, dtbl_lum(i)%alts",alts parameter for dtbl lum read,no,none,real,0,999,0,yes
841,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%cond(ic)%var,dtbl_lum(i)%cond(ic)%var,delimited,1,1,dtbl_lum_read,dtbl_lum(i)%cond(ic)%var,var parameter for dtbl lum read,no,coefficient,real,0,999,0,yes
842,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%frac_app,dtbl_lum(i)%frac_app,delimited,1,1,dtbl_lum_read,dtbl_lum(i)%frac_app,Fraction or ratio for dtbl lum read,no,fraction,real,0,1,0.5,yes
843,GENERAL,dtbllum.dat,dtbllum,dtbl_lum(i)%act(iac),dtbl_lum(i)%act(iac),delimited,1,1,dtbl_lum_read,dtbl_lum(i)%act(iac),act(iac) parameter for dtbl lum read,no,none,real,0,999,0,yes
844,GENERAL,dtbllum.dat,dtbllum,"dtbl_lum(i)%act_outcomes(iac,ial), ial = 1, dtbl_lum(i)%alts","dtbl_lum(i)%act_outcomes(iac,ial), ial = 1, dtbl_lum(i)%alts",delimited,1,1,dtbl_lum_read,"dtbl_lum(i)%act_outcomes(iac,ial), ial = 1, dtbl_lum(i)%alts",alts parameter for dtbl lum read,no,coefficient,real,0,999,0,yes
845,GENERAL,co2.dat,co2,co2_inc%yrs,co2_inc%yrs,delimited,1,1,co2_read,co2_inc%yrs,Year for co2 read,no,coefficient,real,0,999,0,yes
846,GENERAL,co2.dat,co2,co2_inc%co2_yr(itot),co2_inc%co2_yr(itot),delimited,1,1,co2_read,co2_inc%co2_yr(itot),Coefficient for co2 read,no,coefficient,real,0,999,0,yes
847,GENERAL,aquinit.dat,aquinit,aqu_init_dat_c(iaqu),aqu_init_dat_c(iaqu),delimited,1,1,aqu_read_init,aqu_init_dat_c(iaqu),Initial value for aqu read init,no,none,real,0,999,0,yes
848,GENERAL,pestmetabolite.dat,pestmetabolite,titldum,titldum,delimited,1,1,pest_metabolite_read,titldum,titldum parameter for pest metabolite read,no,none,real,0,999,0,yes
849,GENERAL,pestmetabolite.dat,pestmetabolite,num_metab,num_metab,delimited,1,1,pest_metabolite_read,num_metab,num_metab parameter for pest metabolite read,no,none,integer,1,9999,1,yes
850,GENERAL,pestmetabolite.dat,pestmetabolite,parent_name,parent_name,delimited,1,1,pest_metabolite_read,parent_name,Name or label for pest metabolite read,no,none,string,0,999,default,yes
851,GENERAL,pestmetabolite.dat,pestmetabolite,pestcp(ip)%daughter(imeta)%name,pestcp(ip)%daughter(imeta)%name,delimited,1,1,pest_metabolite_read,pestcp(ip)%daughter(imeta)%name,Name or label for pest metabolite read,no,none,string,0,999,default,yes
852,GENERAL,pestmetabolite.dat,pestmetabolite,pestcp(ip)%daughter(imeta)%foliar_fr,pestcp(ip)%daughter(imeta)%foliar_fr,delimited,1,1,pest_metabolite_read,pestcp(ip)%daughter(imeta)%foliar_fr,foliar_fr parameter for pest metabolite read,no,none,real,0,999,0,yes
853,GENERAL,pestmetabolite.dat,pestmetabolite,pestcp(ip)%daughter(imeta)%soil_fr,pestcp(ip)%daughter(imeta)%soil_fr,delimited,1,1,pest_metabolite_read,pestcp(ip)%daughter(imeta)%soil_fr,soil_fr parameter for pest metabolite read,no,none,real,0,999,0,yes
854,GENERAL,pestmetabolite.dat,pestmetabolite,pestcp(ip)%daughter(imeta)%aq_fr,pestcp(ip)%daughter(imeta)%aq_fr,delimited,1,1,pest_metabolite_read,pestcp(ip)%daughter(imeta)%aq_fr,aq_fr parameter for pest metabolite read,no,none,real,0,999,0,yes
855,GENERAL,pestmetabolite.dat,pestmetabolite,pestcp(ip)%daughter(imeta)%ben_fr,pestcp(ip)%daughter(imeta)%ben_fr,delimited,1,1,pest_metabolite_read,pestcp(ip)%daughter(imeta)%ben_fr,ben_fr parameter for pest metabolite read,no,none,real,0,999,0,yes
